Codigo,Lugar,Latitud,Longitud
51000,Baitoa,19.31667,-70.7	
51000,Hato del Yaque,19.46667,-70.76667	
51000,La Canela,19.46667,-70.81667	
51000,Pedro García,19.6,-70.65	
51000,Sabana Iglesia,19.33333,-70.75	
51000,San Francisco de Jacagua,19.53333,-70.71667	
51000,Santiago,19.45,-70.7
